po_number,supplier_id,warehouse_id,order_ts,status
po_number_2649,2015,warehouse_id_68,2020-09-05T04:11:53,approved
po_number_2650,2036,warehouse_id_13,2020-03-07T11:30:12,draft
po_number_2651,2101,warehouse_id_43,2020-02-08T14:35:28,approved
po_number_2652,2037,warehouse_id_71,2020-12-30T17:17:46,received
po_number_2653,2107,warehouse_id_11,2020-06-10T14:20:29,approved
po_number_2654,2057,warehouse_id_37,2020-10-25T07:27:55,draft
po_number_2655,2097,warehouse_id_24,2020-01-25T05:32:19,draft
po_number_2656,2091,warehouse_id_58,2020-01-03T04:13:46,in_transit
po_number_2657,2063,warehouse_id_16,2020-04-17T01:50:08,in_transit
po_number_2658,2107,warehouse_id_7,2020-02-23T12:53:42,closed
po_number_2659,2063,warehouse_id_1,2020-02-05T22:45:20,received
po_number_2660,2068,warehouse_id_66,2020-04-11T23:17:32,draft
po_number_2661,2033,warehouse_id_3,2020-09-27T19:04:34,in_transit
po_number_2662,2081,warehouse_id_61,2020-05-25T21:50:55,in_transit
po_number_2663,2077,warehouse_id_71,2020-11-21T01:20:09,closed
po_number_2664,2054,warehouse_id_15,2020-04-29T15:43:05,received
po_number_2665,2092,warehouse_id_42,2020-12-03T00:18:03,received
po_number_2666,2102,warehouse_id_79,2020-01-18T06:26:16,received
po_number_2667,2015,warehouse_id_46,2020-09-15T01:55:49,in_transit
po_number_2668,2062,warehouse_id_9,2020-03-24T04:04:52,draft
po_number_2669,2048,warehouse_id_44,2020-07-06T07:13:24,received
po_number_2670,2043,warehouse_id_21,2020-04-05T23:25:16,closed
po_number_2671,2072,warehouse_id_37,2020-03-02T23:03:30,received
po_number_2672,2031,warehouse_id_63,2020-09-28T07:00:46,in_transit
po_number_2673,2027,warehouse_id_72,2020-08-23T06:31:23,in_transit
po_number_2674,2090,warehouse_id_6,2020-07-04T00:00:50,approved
po_number_2675,2092,warehouse_id_30,2020-02-05T09:57:15,in_transit
po_number_2676,2027,warehouse_id_38,2020-05-27T01:37:51,draft
po_number_2677,2048,warehouse_id_27,2020-09-29T19:10:11,approved
po_number_2678,2036,warehouse_id_57,2020-02-08T15:53:21,closed
po_number_2679,2108,warehouse_id_59,2020-03-06T03:57:47,received
po_number_2680,2057,warehouse_id_39,2020-12-20T14:31:17,closed
po_number_2681,2038,warehouse_id_51,2020-11-12T12:34:35,received
po_number_2682,2015,warehouse_id_68,2020-05-09T10:34:52,received
po_number_2683,2071,warehouse_id_10,2020-03-05T16:14:04,received
po_number_2684,2056,warehouse_id_46,2020-01-20T06:36:02,in_transit
po_number_2685,2054,warehouse_id_16,2020-08-10T04:21:16,in_transit
po_number_2686,2018,warehouse_id_26,2020-06-18T00:27:10,in_transit
po_number_2687,2100,warehouse_id_5,2020-04-26T12:24:12,approved
po_number_2688,2115,warehouse_id_10,2020-08-24T23:14:00,received
po_number_2689,2006,warehouse_id_24,2020-06-09T01:47:49,draft
po_number_2690,2089,warehouse_id_58,2020-11-21T22:17:02,draft
po_number_2691,2017,warehouse_id_15,2020-03-11T06:17:49,received
po_number_2692,2115,warehouse_id_71,2020-09-13T18:12:19,approved
po_number_2693,2028,warehouse_id_28,2020-01-08T06:35:21,in_transit
po_number_2694,2049,warehouse_id_30,2020-04-20T21:15:48,approved
po_number_2695,2067,warehouse_id_36,2020-08-28T15:34:10,approved
po_number_2696,2004,warehouse_id_35,2020-10-15T07:40:25,received
po_number_2697,2110,warehouse_id_72,2020-10-26T02:24:58,in_transit
po_number_2698,2036,warehouse_id_44,2020-07-18T03:30:45,received
po_number_2699,2043,warehouse_id_48,2020-02-24T17:33:56,closed
po_number_2700,2026,warehouse_id_17,2020-02-24T14:06:31,closed
po_number_2701,2075,warehouse_id_44,2020-03-12T11:16:24,closed
po_number_2702,2103,warehouse_id_48,2020-07-14T07:56:24,closed
po_number_2703,2053,warehouse_id_57,2020-07-06T17:26:09,in_transit
po_number_2704,2079,warehouse_id_47,2020-08-18T10:08:44,closed
po_number_2705,2062,warehouse_id_37,2020-05-25T12:56:51,in_transit
po_number_2706,2004,warehouse_id_77,2020-12-24T03:14:33,received
po_number_2707,2031,warehouse_id_25,2020-11-02T13:39:55,draft
po_number_2708,2086,warehouse_id_66,2020-11-17T14:50:58,draft
po_number_2709,2073,warehouse_id_16,2020-07-17T17:42:32,received
po_number_2710,2058,warehouse_id_74,2020-10-17T02:17:07,in_transit
po_number_2711,2045,warehouse_id_54,2020-09-22T02:06:04,draft
po_number_2712,2091,warehouse_id_51,2020-07-31T03:30:49,received
po_number_2713,2060,warehouse_id_70,2020-04-11T02:29:07,approved
po_number_2714,2045,warehouse_id_49,2020-08-27T23:17:02,closed
po_number_2715,2056,warehouse_id_43,2020-09-04T10:08:19,closed
po_number_2716,2116,warehouse_id_77,2020-03-13T18:23:11,in_transit
po_number_2717,2010,warehouse_id_30,2020-08-29T06:38:19,draft
po_number_2718,2082,warehouse_id_9,2020-10-11T04:10:40,in_transit
po_number_2719,2064,warehouse_id_32,2020-10-01T04:48:51,in_transit
po_number_2720,2108,warehouse_id_8,2020-08-25T01:37:59,closed
po_number_2721,2062,warehouse_id_30,2020-07-30T09:04:31,in_transit
po_number_2722,2093,warehouse_id_6,2020-02-18T19:11:02,received
po_number_2723,2082,warehouse_id_42,2020-01-31T13:13:56,draft
po_number_2724,2006,warehouse_id_73,2020-07-17T12:14:20,in_transit
po_number_2725,2028,warehouse_id_64,2020-07-02T03:52:03,draft
po_number_2726,2086,warehouse_id_2,2020-11-05T03:15:45,received
po_number_2727,2107,warehouse_id_30,2020-11-15T03:49:12,received
po_number_2728,2017,warehouse_id_76,2020-08-12T22:50:02,draft
po_number_2729,2101,warehouse_id_48,2020-01-27T02:08:28,in_transit
po_number_2730,2087,warehouse_id_24,2020-09-24T01:25:59,approved
po_number_2731,2083,warehouse_id_33,2020-05-31T10:28:08,received
po_number_2732,2015,warehouse_id_59,2020-03-20T12:56:34,draft
po_number_2733,2035,warehouse_id_54,2020-09-02T04:58:48,approved
po_number_2734,2114,warehouse_id_30,2020-01-05T16:26:33,approved
po_number_2735,2119,warehouse_id_35,2020-06-09T07:17:06,draft
po_number_2736,2032,warehouse_id_32,2020-09-06T04:26:11,closed
po_number_2737,2067,warehouse_id_69,2020-05-09T07:00:46,draft
po_number_2738,2090,warehouse_id_80,2020-12-03T18:30:27,approved
po_number_2739,2008,warehouse_id_16,2020-09-24T17:40:58,approved
po_number_2740,2013,warehouse_id_77,2020-09-28T15:10:22,draft
po_number_2741,2047,warehouse_id_30,2020-07-05T04:28:12,approved
po_number_2742,2085,warehouse_id_23,2020-04-08T01:36:56,approved
po_number_2743,2022,warehouse_id_57,2020-10-29T01:25:18,in_transit
po_number_2744,2111,warehouse_id_6,2020-09-20T12:43:22,received
po_number_2745,2070,warehouse_id_58,2020-05-06T14:34:54,in_transit
po_number_2746,2051,warehouse_id_62,2020-08-26T15:42:45,in_transit
po_number_2747,2090,warehouse_id_37,2020-05-08T04:03:15,draft
po_number_2748,2114,warehouse_id_60,2020-07-16T01:12:21,approved
po_number_2749,2028,warehouse_id_59,2020-07-03T07:08:05,received
po_number_2750,2044,warehouse_id_24,2020-01-09T09:29:31,in_transit
po_number_2751,2093,warehouse_id_3,2020-04-09T22:30:20,in_transit
po_number_2752,2022,warehouse_id_35,2020-10-16T13:48:48,draft
po_number_2753,2040,warehouse_id_42,2020-12-14T22:02:19,closed
po_number_2754,2102,warehouse_id_64,2020-04-28T01:25:30,received
po_number_2755,2063,warehouse_id_68,2020-06-09T04:07:10,received
po_number_2756,2010,warehouse_id_7,2020-11-02T03:13:17,approved
po_number_2757,2106,warehouse_id_51,2020-07-11T04:28:32,in_transit
po_number_2758,2100,warehouse_id_25,2020-03-09T06:38:33,received
po_number_2759,2067,warehouse_id_19,2020-01-02T08:08:02,in_transit
po_number_2760,2042,warehouse_id_50,2020-01-06T14:26:56,approved
po_number_2761,2067,warehouse_id_70,2020-07-29T12:05:22,closed
po_number_2762,2056,warehouse_id_79,2020-11-04T15:29:20,received
po_number_2763,2094,warehouse_id_41,2020-06-22T02:47:56,in_transit
po_number_2764,2006,warehouse_id_68,2020-10-13T11:07:20,received
po_number_2765,2111,warehouse_id_26,2020-08-06T00:50:57,in_transit
po_number_2766,2108,warehouse_id_9,2020-11-16T08:26:18,in_transit
po_number_2767,2117,warehouse_id_35,2020-05-23T04:15:14,in_transit
po_number_2768,2015,warehouse_id_9,2020-08-29T17:24:01,closed
po_number_2769,2106,warehouse_id_48,2020-06-28T20:21:11,received
po_number_2770,2025,warehouse_id_30,2020-03-09T05:37:12,closed
po_number_2771,2104,warehouse_id_7,2020-10-07T12:31:59,draft
po_number_2772,2088,warehouse_id_11,2020-11-26T19:17:04,closed
po_number_2773,2056,warehouse_id_29,2020-08-24T02:30:17,received
po_number_2774,2082,warehouse_id_74,2020-05-10T21:05:18,draft
po_number_2775,2098,warehouse_id_35,2020-05-07T17:42:05,approved
po_number_2776,2109,warehouse_id_43,2020-06-29T16:10:58,in_transit
po_number_2777,2017,warehouse_id_37,2020-11-10T03:48:47,approved
po_number_2778,2059,warehouse_id_35,2020-10-09T23:27:41,draft
po_number_2779,2063,warehouse_id_11,2020-09-13T13:29:09,received
po_number_2780,2000,warehouse_id_69,2020-10-21T22:32:23,approved
po_number_2781,2000,warehouse_id_32,2020-08-16T09:18:18,draft
po_number_2782,2066,warehouse_id_61,2020-01-29T11:33:52,in_transit
po_number_2783,2040,warehouse_id_47,2020-09-01T14:52:37,approved
po_number_2784,2023,warehouse_id_74,2020-08-26T22:36:46,draft
po_number_2785,2009,warehouse_id_59,2020-10-11T03:12:39,closed
po_number_2786,2115,warehouse_id_28,2020-04-23T08:31:45,in_transit
po_number_2787,2011,warehouse_id_33,2020-01-31T04:58:30,draft
po_number_2788,2036,warehouse_id_33,2020-05-29T02:13:23,approved
po_number_2789,2063,warehouse_id_22,2020-03-19T01:54:40,draft
po_number_2790,2049,warehouse_id_44,2020-12-15T07:08:16,draft
po_number_2791,2055,warehouse_id_21,2020-10-29T13:10:03,draft
po_number_2792,2038,warehouse_id_11,2020-09-04T21:43:18,in_transit
po_number_2793,2059,warehouse_id_45,2020-09-01T08:08:18,in_transit
po_number_2794,2031,warehouse_id_72,2020-01-16T12:58:07,in_transit
po_number_2795,2086,warehouse_id_24,2020-12-19T00:11:20,closed
po_number_2796,2114,warehouse_id_5,2020-06-02T01:55:05,closed
po_number_2797,2052,warehouse_id_30,2020-06-23T20:44:47,closed
po_number_2798,2039,warehouse_id_79,2020-11-28T01:54:25,approved
po_number_2799,2117,warehouse_id_55,2020-11-20T07:32:35,approved
po_number_2800,2083,warehouse_id_39,2020-03-04T07:03:51,closed
po_number_2801,2097,warehouse_id_51,2020-12-24T15:00:56,closed
po_number_2802,2114,warehouse_id_20,2020-05-24T06:39:58,approved
po_number_2803,2086,warehouse_id_29,2020-09-16T16:20:53,in_transit
po_number_2804,2061,warehouse_id_8,2020-04-08T01:29:24,received
po_number_2805,2039,warehouse_id_4,2020-01-11T10:29:14,in_transit
po_number_2806,2071,warehouse_id_4,2020-08-22T17:14:44,received
po_number_2807,2010,warehouse_id_16,2020-05-10T12:57:16,approved
po_number_2808,2002,warehouse_id_50,2020-03-09T18:44:46,closed
po_number_2809,2045,warehouse_id_16,2020-04-09T06:35:38,closed
po_number_2810,2051,warehouse_id_41,2020-10-01T21:21:32,draft
po_number_2811,2110,warehouse_id_16,2020-09-11T11:23:43,closed
po_number_2812,2089,warehouse_id_43,2020-10-04T05:34:48,received
po_number_2813,2119,warehouse_id_3,2020-02-20T05:55:47,in_transit
po_number_2814,2009,warehouse_id_23,2020-12-30T04:24:58,draft
po_number_2815,2003,warehouse_id_24,2020-01-18T10:26:46,closed
po_number_2816,2006,warehouse_id_2,2020-05-27T13:26:57,in_transit
po_number_2817,2011,warehouse_id_23,2020-06-25T08:13:49,approved
po_number_2818,2083,warehouse_id_57,2020-06-06T16:18:06,approved
po_number_2819,2011,warehouse_id_73,2020-11-12T02:10:54,approved
po_number_2820,2033,warehouse_id_9,2020-01-06T05:53:32,approved
po_number_2821,2099,warehouse_id_45,2020-12-20T13:33:14,draft
po_number_2822,2018,warehouse_id_33,2020-05-11T20:45:35,draft
po_number_2823,2036,warehouse_id_35,2020-03-01T10:04:02,closed
po_number_2824,2019,warehouse_id_5,2020-02-02T12:53:50,received
po_number_2825,2111,warehouse_id_75,2020-11-27T03:58:33,draft
po_number_2826,2062,warehouse_id_31,2020-01-03T21:24:19,received
po_number_2827,2038,warehouse_id_70,2020-10-20T20:22:51,in_transit
po_number_2828,2042,warehouse_id_54,2020-06-30T02:53:22,draft
po_number_2829,2004,warehouse_id_1,2020-11-20T10:18:31,in_transit
po_number_2830,2000,warehouse_id_4,2020-12-27T08:24:00,approved
po_number_2831,2039,warehouse_id_19,2020-11-12T17:43:01,received
po_number_2832,2113,warehouse_id_74,2020-01-16T12:48:13,in_transit
po_number_2833,2054,warehouse_id_73,2020-06-09T20:12:06,received
po_number_2834,2101,warehouse_id_75,2020-10-22T22:02:43,in_transit
po_number_2835,2020,warehouse_id_31,2020-07-14T06:00:54,in_transit
po_number_2836,2008,warehouse_id_33,2020-07-25T15:42:36,draft
po_number_2837,2032,warehouse_id_37,2020-09-21T22:59:27,in_transit
po_number_2838,2033,warehouse_id_76,2020-04-22T03:09:00,draft
po_number_2839,2001,warehouse_id_31,2020-10-17T16:30:22,approved
po_number_2840,2005,warehouse_id_3,2020-07-03T11:25:41,in_transit
po_number_2841,2067,warehouse_id_3,2020-11-02T08:57:26,draft
po_number_2842,2115,warehouse_id_41,2020-03-29T03:10:24,in_transit
po_number_2843,2054,warehouse_id_65,2020-02-05T04:39:55,in_transit
po_number_2844,2090,warehouse_id_7,2020-03-15T00:59:02,draft
po_number_2845,2086,warehouse_id_1,2020-07-05T14:47:01,approved
po_number_2846,2112,warehouse_id_46,2020-01-09T07:11:33,approved
po_number_2847,2011,warehouse_id_56,2020-04-16T12:50:24,in_transit
po_number_2848,2117,warehouse_id_67,2020-08-21T10:23:25,closed
po_number_2849,2004,warehouse_id_2,2020-02-25T08:47:06,approved
po_number_2850,2026,warehouse_id_24,2020-10-22T05:11:32,draft
po_number_2851,2040,warehouse_id_46,2020-09-11T04:34:35,closed
po_number_2852,2096,warehouse_id_2,2020-06-19T22:53:31,draft
po_number_2853,2095,warehouse_id_35,2020-08-04T07:23:24,received
po_number_2854,2025,warehouse_id_59,2020-07-31T21:07:27,approved
po_number_2855,2104,warehouse_id_29,2020-05-23T22:02:44,approved
po_number_2856,2095,warehouse_id_25,2020-03-21T10:09:35,draft
po_number_2857,2042,warehouse_id_51,2020-04-29T17:39:19,draft
po_number_2858,2055,warehouse_id_15,2020-09-22T09:11:42,received
po_number_2859,2069,warehouse_id_77,2020-04-28T11:55:18,draft
po_number_2860,2014,warehouse_id_25,2020-02-10T10:01:20,received
po_number_2861,2092,warehouse_id_69,2020-09-18T15:46:19,received
po_number_2862,2071,warehouse_id_10,2020-01-26T14:52:59,closed
po_number_2863,2042,warehouse_id_51,2020-10-21T06:58:28,closed
po_number_2864,2064,warehouse_id_18,2020-02-18T10:45:05,approved
po_number_2865,2037,warehouse_id_39,2020-09-29T02:32:03,in_transit
po_number_2866,2010,warehouse_id_58,2020-10-13T05:51:31,approved
po_number_2867,2049,warehouse_id_40,2020-07-17T04:23:32,approved
po_number_2868,2074,warehouse_id_52,2020-11-12T04:18:11,approved
po_number_2869,2052,warehouse_id_27,2020-11-19T02:46:22,in_transit
po_number_2870,2095,warehouse_id_3,2020-12-27T06:05:11,draft
po_number_2871,2109,warehouse_id_22,2020-05-10T12:21:03,received
po_number_2872,2024,warehouse_id_73,2020-09-30T03:32:33,received
po_number_2873,2095,warehouse_id_80,2020-03-16T09:49:18,approved
po_number_2874,2115,warehouse_id_10,2020-07-16T22:47:01,draft
po_number_2875,2012,warehouse_id_41,2020-09-16T17:45:46,approved
po_number_2876,2069,warehouse_id_1,2020-11-27T17:02:18,received
po_number_2877,2047,warehouse_id_13,2020-05-10T21:32:19,approved
po_number_2878,2083,warehouse_id_57,2020-07-28T23:07:52,draft
po_number_2879,2057,warehouse_id_3,2020-03-03T00:59:06,draft
po_number_2880,2115,warehouse_id_76,2020-01-11T18:51:16,approved
po_number_2881,2025,warehouse_id_58,2020-09-30T09:54:18,approved
po_number_2882,2036,warehouse_id_43,2020-06-11T05:53:51,received
po_number_2883,2020,warehouse_id_18,2020-08-23T00:32:41,draft
po_number_2884,2073,warehouse_id_58,2020-08-01T06:45:06,approved
po_number_2885,2118,warehouse_id_74,2020-03-24T05:12:00,closed
po_number_2886,2103,warehouse_id_44,2020-06-03T03:25:39,draft
po_number_2887,2078,warehouse_id_50,2020-03-12T07:30:44,closed
po_number_2888,2089,warehouse_id_40,2020-04-21T07:46:31,approved
po_number_2889,2068,warehouse_id_58,2020-09-03T12:23:14,received
po_number_2890,2044,warehouse_id_72,2020-08-24T16:20:38,received
po_number_2891,2003,warehouse_id_71,2020-04-24T19:34:17,in_transit
po_number_2892,2085,warehouse_id_27,2020-02-29T22:35:09,approved
po_number_2893,2015,warehouse_id_66,2020-10-03T12:55:02,received
po_number_2894,2118,warehouse_id_31,2020-09-21T15:02:35,draft
po_number_2895,2099,warehouse_id_71,2020-07-10T12:27:24,approved
po_number_2896,2031,warehouse_id_31,2020-03-02T20:10:49,approved
po_number_2897,2023,warehouse_id_50,2020-04-05T07:47:45,received
po_number_2898,2063,warehouse_id_53,2020-03-13T01:13:14,in_transit
po_number_2899,2115,warehouse_id_54,2020-01-06T06:22:39,in_transit
po_number_2900,2075,warehouse_id_9,2020-03-15T04:12:39,received
po_number_2901,2114,warehouse_id_22,2020-06-02T05:24:27,received
po_number_2902,2073,warehouse_id_66,2020-01-15T12:01:29,closed
po_number_2903,2040,warehouse_id_80,2020-08-29T23:07:54,received
po_number_2904,2013,warehouse_id_9,2020-06-24T18:51:37,closed
po_number_2905,2051,warehouse_id_45,2020-05-12T10:17:25,received
po_number_2906,2023,warehouse_id_49,2020-11-09T22:51:57,in_transit
po_number_2907,2034,warehouse_id_66,2020-10-05T15:10:13,draft
po_number_2908,2068,warehouse_id_77,2020-03-11T02:36:19,received
po_number_2909,2115,warehouse_id_70,2020-02-04T04:54:59,in_transit
po_number_2910,2086,warehouse_id_54,2020-11-07T19:50:42,closed
po_number_2911,2051,warehouse_id_72,2020-11-03T21:52:15,received
po_number_2912,2061,warehouse_id_23,2020-02-28T22:51:12,draft
po_number_2913,2033,warehouse_id_58,2020-06-22T23:58:53,in_transit
po_number_2914,2073,warehouse_id_78,2020-05-18T07:59:30,closed
po_number_2915,2107,warehouse_id_64,2020-06-10T14:12:14,approved
po_number_2916,2098,warehouse_id_60,2020-04-09T19:26:54,closed
po_number_2917,2063,warehouse_id_14,2020-06-11T03:39:03,received
po_number_2918,2078,warehouse_id_66,2020-05-10T12:51:03,closed
po_number_2919,2084,warehouse_id_49,2020-08-05T21:42:39,received
po_number_2920,2017,warehouse_id_72,2020-07-15T15:23:52,closed
po_number_2921,2073,warehouse_id_5,2020-11-08T16:04:00,draft
po_number_2922,2098,warehouse_id_25,2020-11-09T21:23:29,draft
po_number_2923,2114,warehouse_id_47,2020-07-07T11:55:23,draft
po_number_2924,2071,warehouse_id_3,2020-10-29T22:42:11,closed
po_number_2925,2001,warehouse_id_6,2020-06-07T07:56:52,approved
po_number_2926,2024,warehouse_id_48,2020-04-16T15:29:45,in_transit
po_number_2927,2104,warehouse_id_75,2020-01-07T12:52:57,draft
po_number_2928,2036,warehouse_id_20,2020-03-14T06:47:05,approved
po_number_2929,2072,warehouse_id_79,2020-11-07T07:22:50,in_transit
po_number_2930,2081,warehouse_id_20,2020-07-08T04:11:15,closed
po_number_2931,2014,warehouse_id_17,2020-04-26T08:35:01,in_transit
po_number_2932,2106,warehouse_id_64,2020-04-15T18:04:52,closed
po_number_2933,2114,warehouse_id_11,2020-11-16T16:00:09,in_transit
po_number_2934,2025,warehouse_id_19,2020-09-11T12:54:02,draft
po_number_2935,2119,warehouse_id_22,2020-07-23T04:42:00,in_transit
po_number_2936,2086,warehouse_id_14,2020-01-28T07:21:41,draft
po_number_2937,2014,warehouse_id_42,2020-12-24T08:29:29,in_transit
po_number_2938,2104,warehouse_id_42,2020-08-04T23:42:43,draft
po_number_2939,2072,warehouse_id_38,2020-03-02T15:10:40,received
po_number_2940,2004,warehouse_id_48,2020-05-31T10:25:44,received
